q_BSC,c_BSC,q_Nusinersen,c_Nusinersen,q_OA,c_OA,q_Risdiplam,c_Risdiplam
0.5103721696299655,1314136.6028471868,1.5896950204728484,3570569.0714584957,5.889872077058851,4701780.620814572,5.784139734929879,7127351.900365741
0.7850695261832006,1926455.1292077717,1.5227504248773487,4092666.628845218,5.730855649639697,4995133.813960732,6.649903345605327,8530777.145968845
0.41356445679130405,1656263.304560759,1.7826923880353895,4400770.140162006,6.93386618695927,5421399.268340486,6.781193136917977,8301295.803457048
0.864400394641049,1935877.7232797684,1.930685365758268,4936780.355000736,5.74505035837992,4949605.644693751,5.168816139823506,7617909.2854733635
0.6455221230026803,1406678.3374650162,3.066505078317759,5407541.95886148,8.829621350928708,4568343.138888875,7.875245044780188,7475341.81630419
0.6140652989298343,1402024.6870426296,2.266400016021136,4747920.711754327,7.50593555328166,4579376.523858375,5.611686314051195,7435118.3977385415
0.42896524500235994,1507260.0535672558,2.067901011974393,5097787.484728897,9.059077956793166,4856850.996307846,7.098789151191439,8145290.2354871975
0.6272603653673308,1163399.1297046065,2.5181398562399027,4481206.76868378,8.489498422909058,5125973.322126697,7.259249343665902,6793288.17966479
0.49926801074662586,964698.9655949383,1.7020022291625174,3873671.250001766,4.90972345754329,4507630.400495645,5.665938749941502,7732477.623432661
0.7118797094724858,1769814.283120865,2.043907814446895,4338354.101421422,8.418800133531914,5080322.781892879,6.722037158573456,7133294.285967772
0.5987315563928912,1208478.013330915,2.105123418712654,4752983.387712956,5.913574219743676,4724946.338819058,5.283218322979148,6780944.2560683265
0.6932582958148631,1803328.7134959218,1.8805217483685632,4869367.663624381,5.39400114612317,4348858.114753743,5.11630741409983,7434841.372915383
0.548747914219983,1541438.364275011,2.7840759328497153,5493748.832768526,6.274783094800587,4639168.711073121,7.0594450836417675,7277582.351499104
0.5002881985651616,1558893.7654630158,1.7023857828006876,4730894.739395476,8.654977925448232,5281357.532874024,6.758186280750011,8703126.994854804
0.62594769864018,2066380.798335419,2.305817654652315,5598950.063502108,7.167813489271138,4886986.132849563,5.339242290161768,6921072.717073879
0.7065698060789729,1505336.8610722618,2.5217584241243074,5031567.27773415,7.464919875098151,4736429.693323761,6.5019558379655855,7686853.155961262
0.7785703891725085,2493762.7546273535,3.082050276994373,6156333.306667593,10.04950527139561,5494126.405374748,7.022193979288016,7799335.44987537
